reply_to_id,start_id,start_label,end_id,end_label
194883,40946,Tweet,89649,User
194884,40947,Tweet,65677,User
194885,40949,Tweet,58780,User
194886,40984,Tweet,89680,User
194887,40986,Tweet,62177,User
194888,41010,Tweet,58338,User
194889,41036,Tweet,89717,User
194890,41046,Tweet,78224,User
194891,41054,Tweet,88246,User
194892,41074,Tweet,89745,User
194893,41096,Tweet,65491,User
194894,41117,Tweet,58596,User
194895,41133,Tweet,64670,User
194896,41157,Tweet,88229,User
194897,41159,Tweet,89813,User
194898,41168,Tweet,65677,User
194899,41184,Tweet,89830,User
194900,41250,Tweet,89881,User
194901,41251,Tweet,78224,User
194902,41261,Tweet,89890,User
194903,41285,Tweet,89546,User
194904,41319,Tweet,68037,User
194905,41333,Tweet,87982,User
194906,41339,Tweet,62177,User
194907,41347,Tweet,87957,User
194908,41361,Tweet,58597,User
194909,41398,Tweet,58845,User
194910,41409,Tweet,58597,User
194911,41449,Tweet,58597,User
194912,41453,Tweet,90036,User
194913,41456,Tweet,90038,User
194914,41508,Tweet,58845,User
194915,41534,Tweet,88454,User
194916,41542,Tweet,58596,User
194917,41545,Tweet,90109,User
194918,41558,Tweet,89637,User
194919,41568,Tweet,90138,User
194920,41583,Tweet,89637,User
194921,41612,Tweet,90156,User
194922,41645,Tweet,58501,User
194923,41656,Tweet,96724,User
194924,41661,Tweet,97054,User
194925,41666,Tweet,58597,User
194926,41689,Tweet,97051,User
194927,41723,Tweet,58578,User
194928,41727,Tweet,90246,User
194929,41740,Tweet,90257,User
194930,41742,Tweet,58596,User
194931,41748,Tweet,97054,User
194932,41756,Tweet,90267,User
194933,41767,Tweet,90277,User
194934,41796,Tweet,78224,User
194935,41833,Tweet,90329,User
194936,41839,Tweet,58338,User
194937,41860,Tweet,87681,User
194938,41889,Tweet,90368,User
194939,41897,Tweet,90374,User
194940,41914,Tweet,89915,User
194941,41919,Tweet,90392,User
194942,41965,Tweet,58578,User
194943,41986,Tweet,89546,User
194944,42006,Tweet,58597,User
194945,42007,Tweet,90460,User
194946,42011,Tweet,65056,User
194947,42021,Tweet,97979,User
194948,42049,Tweet,58501,User
194949,42076,Tweet,90512,User
194950,42105,Tweet,89647,User
194951,42107,Tweet,58501,User
194952,42121,Tweet,97051,User
194953,42136,Tweet,90554,User
194954,42183,Tweet,90590,User
194955,42195,Tweet,90600,User
194956,42203,Tweet,97979,User
194957,42226,Tweet,90625,User
194958,42240,Tweet,96195,User
194959,42245,Tweet,90230,User
194960,42261,Tweet,58597,User
194961,42264,Tweet,89870,User
194962,42279,Tweet,78224,User
194963,42299,Tweet,90671,User
194964,42331,Tweet,90690,User
194965,42356,Tweet,90709,User
194966,42367,Tweet,89546,User
194967,42390,Tweet,58597,User
194968,42433,Tweet,70099,User
194969,42441,Tweet,58597,User
194970,42454,Tweet,90779,User
194971,42456,Tweet,90138,User
194972,42461,Tweet,90554,User
194973,42497,Tweet,88454,User
194974,42498,Tweet,58597,User
194975,42534,Tweet,87681,User
194976,42549,Tweet,58338,User
194977,42568,Tweet,90138,User
194978,42578,Tweet,65677,User
194979,42583,Tweet,58597,User
194980,42586,Tweet,58597,User
194981,42587,Tweet,90866,User
194982,42619,Tweet,58597,User
194983,42637,Tweet,90899,User
194984,42640,Tweet,90901,User
194985,42669,Tweet,63007,User
194986,42670,Tweet,90922,User
194987,42685,Tweet,58597,User
194988,42728,Tweet,90966,User
194989,42730,Tweet,97054,User
194990,42736,Tweet,78224,User
194991,42762,Tweet,88472,User
194992,42798,Tweet,58484,User
194993,42833,Tweet,90402,User
194994,42866,Tweet,89637,User
194995,42871,Tweet,89857,User
194996,42883,Tweet,91076,User
194997,42908,Tweet,91093,User
194998,42927,Tweet,91105,User
194999,42980,Tweet,91145,User
195000,42982,Tweet,71473,User
195001,42983,Tweet,87982,User
195002,42995,Tweet,91154,User
195003,43069,Tweet,91210,User
195004,43082,Tweet,78224,User
195005,43091,Tweet,90554,User
195006,43092,Tweet,78224,User
195007,43102,Tweet,88099,User
195008,43107,Tweet,91236,User
195009,43126,Tweet,58501,User
195010,43198,Tweet,65056,User
195011,43211,Tweet,65677,User
195012,43266,Tweet,91339,User
195013,43267,Tweet,90478,User
195014,43288,Tweet,96724,User
195015,43300,Tweet,96724,User
195016,43347,Tweet,96724,User
195017,43352,Tweet,96724,User
195018,43369,Tweet,96724,User
195019,43427,Tweet,96724,User
195020,43430,Tweet,96724,User
195021,43505,Tweet,96724,User
195022,43522,Tweet,96724,User
195023,43525,Tweet,96724,User
195024,43540,Tweet,91576,User
195025,43547,Tweet,96724,User
195026,43577,Tweet,96724,User
195027,43605,Tweet,91629,User
195028,43617,Tweet,96724,User
195029,43646,Tweet,96724,User
195030,43658,Tweet,91675,User
195031,43661,Tweet,96724,User
195032,43683,Tweet,96724,User
195033,43697,Tweet,91708,User
195034,43713,Tweet,96724,User
195035,43714,Tweet,57714,User
195036,43726,Tweet,96724,User
195037,43733,Tweet,91738,User
195038,43739,Tweet,96712,User
195039,43775,Tweet,96724,User
195040,43811,Tweet,96724,User
195041,43832,Tweet,91830,User
195042,43833,Tweet,91831,User
195043,43838,Tweet,96724,User
195044,43852,Tweet,96724,User
195045,43873,Tweet,96724,User
195046,43892,Tweet,96724,User
195047,43899,Tweet,96724,User
195048,43911,Tweet,96724,User
195049,43925,Tweet,72572,User
195050,43947,Tweet,96724,User
195051,43953,Tweet,96724,User
195052,43960,Tweet,96724,User
195053,43990,Tweet,97087,User
195054,44012,Tweet,96724,User
195055,44020,Tweet,96724,User
195056,44033,Tweet,96724,User
195057,44048,Tweet,64465,User
195058,44067,Tweet,96724,User
195059,44070,Tweet,57775,User
195060,44073,Tweet,96724,User
195061,44077,Tweet,58969,User
195062,44078,Tweet,96724,User
195063,44080,Tweet,96724,User
195064,44084,Tweet,88457,User
195065,44088,Tweet,96724,User
195066,44104,Tweet,64465,User
195067,44117,Tweet,92096,User
195068,44140,Tweet,96724,User
195069,44148,Tweet,96724,User
195070,44154,Tweet,96724,User
195071,44168,Tweet,57714,User
195072,44202,Tweet,96724,User
195073,44216,Tweet,96724,User
195074,44248,Tweet,96724,User
195075,44260,Tweet,96724,User
195076,44274,Tweet,96724,User
195077,44319,Tweet,96724,User
195078,44332,Tweet,96724,User
195079,44373,Tweet,96724,User
195080,44375,Tweet,96724,User
195081,44405,Tweet,96724,User
195082,44428,Tweet,96724,User
195083,44474,Tweet,94737,User
195084,44479,Tweet,96724,User
195085,44491,Tweet,96724,User
195086,44509,Tweet,96871,User
195087,44534,Tweet,96724,User
195088,44541,Tweet,96724,User
195089,44585,Tweet,91037,User
195090,44586,Tweet,96724,User
195091,44638,Tweet,96724,User
195092,44691,Tweet,96724,User
195093,44696,Tweet,96724,User
195094,44716,Tweet,96724,User
195095,44739,Tweet,96724,User
195096,44746,Tweet,96724,User
195097,44791,Tweet,96724,User
195098,44797,Tweet,97079,User
195099,44803,Tweet,92688,User
195100,44839,Tweet,98958,User
195101,44841,Tweet,96724,User
195102,44889,Tweet,96724,User
195103,44892,Tweet,68559,User
195104,44915,Tweet,96724,User
195105,44926,Tweet,96724,User
195106,44930,Tweet,96724,User
195107,44935,Tweet,83848,User
195108,44936,Tweet,96724,User
195109,44946,Tweet,96724,User
195110,44955,Tweet,96678,User
195111,44983,Tweet,96724,User
195112,44992,Tweet,96724,User
195113,45000,Tweet,96724,User
195114,45008,Tweet,96724,User
195115,45028,Tweet,96724,User
195116,45052,Tweet,64465,User
195117,45063,Tweet,91512,User
195118,45073,Tweet,92915,User
195119,45088,Tweet,97614,User
195120,45094,Tweet,96724,User
195121,45112,Tweet,96724,User
195122,45148,Tweet,57692,User
195123,45155,Tweet,96724,User
195124,45198,Tweet,96724,User
195125,45238,Tweet,96724,User
195126,45239,Tweet,96724,User
195127,45298,Tweet,93102,User
195128,45308,Tweet,94255,User
195129,45318,Tweet,94113,User
195130,45320,Tweet,94037,User
195131,45344,Tweet,94255,User
195132,45382,Tweet,94037,User
195133,45383,Tweet,93947,User
195134,45384,Tweet,93170,User
195135,45392,Tweet,87947,User
195136,45397,Tweet,93498,User
195137,45415,Tweet,93506,User
195138,45453,Tweet,94255,User
195139,45601,Tweet,94186,User
195140,45610,Tweet,94255,User
195141,45670,Tweet,93947,User
195142,45750,Tweet,88477,User
195143,45753,Tweet,94037,User
195144,45775,Tweet,93421,User
195145,45776,Tweet,59843,User
195146,45812,Tweet,93447,User
195147,45842,Tweet,93595,User
195148,45846,Tweet,93790,User
195149,45883,Tweet,88560,User
195150,45885,Tweet,97134,User
195151,45930,Tweet,93755,User
195152,45982,Tweet,93539,User
195153,45997,Tweet,93549,User
195154,46065,Tweet,97132,User
195155,46077,Tweet,93596,User
195156,46106,Tweet,93611,User
195157,46117,Tweet,93549,User
195158,46123,Tweet,88560,User
195159,46153,Tweet,93150,User
195160,46174,Tweet,88477,User
195161,46175,Tweet,87957,User
195162,46230,Tweet,94208,User
195163,46253,Tweet,94255,User
195164,46269,Tweet,94037,User
195165,46293,Tweet,89492,User
195166,46341,Tweet,93746,User
195167,46342,Tweet,93746,User
195168,46385,Tweet,94242,User
195169,46412,Tweet,97119,User
195170,46417,Tweet,94255,User
195171,46429,Tweet,93799,User
195172,46438,Tweet,88149,User
195173,46447,Tweet,93833,User
195174,46450,Tweet,88149,User
195175,46480,Tweet,93809,User
195176,46486,Tweet,93812,User
195177,46488,Tweet,93506,User
195178,46500,Tweet,93506,User
195179,46501,Tweet,89061,User
195180,46511,Tweet,94255,User
195181,46512,Tweet,93746,User
195182,46529,Tweet,89369,User
195183,46567,Tweet,93812,User
195184,46619,Tweet,94450,User
195185,46629,Tweet,94028,User
195186,46634,Tweet,74840,User
195187,46662,Tweet,87982,User
195188,46678,Tweet,93928,User
195189,46684,Tweet,93931,User
195190,46747,Tweet,93153,User
195191,46775,Tweet,88021,User
195192,46782,Tweet,89442,User
195193,46796,Tweet,87982,User
195194,46868,Tweet,93363,User
195195,46886,Tweet,94037,User
195196,46888,Tweet,88878,User
195197,46922,Tweet,88878,User
195198,46925,Tweet,89492,User
195199,46936,Tweet,88477,User
195200,46947,Tweet,94239,User
195201,46971,Tweet,94255,User
195202,46978,Tweet,89492,User
195203,46985,Tweet,94082,User
195204,46992,Tweet,88878,User
195205,46999,Tweet,97119,User
195206,47003,Tweet,88860,User
195207,47025,Tweet,94255,User
195208,47043,Tweet,94251,User
195209,47093,Tweet,75165,User
195210,47113,Tweet,88585,User
195211,47121,Tweet,87920,User
195212,47127,Tweet,93506,User
195213,47240,Tweet,94260,User
195214,47247,Tweet,94262,User
195215,47277,Tweet,94395,User
195216,47300,Tweet,94286,User
195217,47380,Tweet,93315,User
195218,47438,Tweet,94386,User
195219,47442,Tweet,98649,User
195220,47468,Tweet,94423,User
195221,47490,Tweet,94405,User
195222,47509,Tweet,93506,User
195223,47518,Tweet,94442,User
195224,47654,Tweet,94113,User
195225,47690,Tweet,94558,User
195226,47694,Tweet,94554,User
195227,47698,Tweet,94561,User
195228,47704,Tweet,94567,User
195229,47740,Tweet,94594,User
195230,47742,Tweet,94595,User
195231,47768,Tweet,96724,User
195232,47794,Tweet,94640,User
195233,47805,Tweet,73955,User
195234,47808,Tweet,95211,User
195235,47809,Tweet,94654,User
195236,47826,Tweet,94671,User
195237,47838,Tweet,94594,User
195238,47899,Tweet,95211,User
195239,47907,Tweet,94737,User
195240,47925,Tweet,94754,User
195241,47946,Tweet,76714,User
195242,47961,Tweet,70099,User
195243,47981,Tweet,94825,User
195244,47984,Tweet,95211,User
195245,48041,Tweet,96724,User
195246,48045,Tweet,70099,User
195247,48057,Tweet,94862,User
195248,48068,Tweet,95211,User
195249,48074,Tweet,64465,User
195250,48110,Tweet,94840,User
195251,48141,Tweet,95211,User
195252,48186,Tweet,94840,User
195253,48218,Tweet,95211,User
195254,48242,Tweet,95012,User
195255,48260,Tweet,94840,User
195256,48271,Tweet,94948,User
195257,48293,Tweet,95211,User
195258,48319,Tweet,95071,User
195259,48334,Tweet,64465,User
195260,48356,Tweet,95097,User
195261,48364,Tweet,95211,User
195262,48365,Tweet,94654,User
195263,48406,Tweet,96724,User
195264,48426,Tweet,64534,User
195265,48436,Tweet,97143,User
195266,48441,Tweet,88567,User
195267,48495,Tweet,91688,User
195268,48543,Tweet,95247,User
195269,48550,Tweet,96879,User
195270,48569,Tweet,95211,User
195271,48592,Tweet,96724,User
195272,48637,Tweet,95324,User
195273,48641,Tweet,95328,User
195274,48651,Tweet,97143,User
195275,48703,Tweet,97148,User
195276,48707,Tweet,95328,User
195277,48752,Tweet,95411,User
195278,48760,Tweet,96025,User
195279,48769,Tweet,95328,User
195280,48819,Tweet,95323,User
195281,48826,Tweet,95211,User
195282,48836,Tweet,96724,User
195283,48890,Tweet,95328,User
195284,48947,Tweet,95558,User
195285,49003,Tweet,96724,User
195286,49012,Tweet,91037,User
195287,49056,Tweet,95642,User
195288,49139,Tweet,96724,User
195289,49176,Tweet,95729,User
195290,49290,Tweet,95805,User
195291,49341,Tweet,96724,User
195292,49427,Tweet,88600,User
195293,49637,Tweet,96057,User
195294,49714,Tweet,96111,User
195295,49791,Tweet,75940,User
195296,49825,Tweet,96318,User
195297,49870,Tweet,62805,User
195298,49881,Tweet,96200,User
195299,49906,Tweet,67196,User
195300,49920,Tweet,75841,User
195301,49921,Tweet,70910,User
195302,49956,Tweet,69597,User
195303,49964,Tweet,96219,User
195304,49967,Tweet,96109,User
195305,49973,Tweet,70851,User
195306,49999,Tweet,96259,User
195307,50002,Tweet,96260,User
195308,50015,Tweet,96438,User
195309,50102,Tweet,71917,User
195310,50104,Tweet,96155,User
195311,50122,Tweet,96321,User
195312,50126,Tweet,70851,User
195313,50138,Tweet,96153,User
195314,50179,Tweet,70016,User
195315,50187,Tweet,83848,User
195316,50201,Tweet,96200,User
195317,50213,Tweet,96155,User
195318,50263,Tweet,70146,User
195319,50272,Tweet,70146,User
195320,50286,Tweet,70146,User
195321,50356,Tweet,73218,User
195322,50388,Tweet,96444,User
195323,50392,Tweet,89460,User
195324,50414,Tweet,96463,User
195325,50437,Tweet,96318,User
195326,50477,Tweet,96200,User
195327,50486,Tweet,73958,User
195328,50493,Tweet,73981,User
195329,50510,Tweet,96517,User
195330,50550,Tweet,74351,User
195331,50651,Tweet,70527,User
195332,50672,Tweet,96612,User
195333,50683,Tweet,75374,User
195334,50688,Tweet,93731,User
195335,50771,Tweet,58578,User
195336,50775,Tweet,75849,User
195337,50779,Tweet,96153,User
195338,50803,Tweet,70175,User
195339,50854,Tweet,96231,User
195340,50861,Tweet,96706,User
195341,50879,Tweet,96719,User
195342,50948,Tweet,96844,User
195343,50953,Tweet,88206,User
195344,50973,Tweet,81379,User
195345,51033,Tweet,81900,User
195346,51046,Tweet,82028,User
195347,51047,Tweet,82072,User
195348,51061,Tweet,96850,User
195349,51098,Tweet,82527,User
195350,51102,Tweet,82202,User
195351,51105,Tweet,82569,User
195352,51108,Tweet,96886,User
195353,51132,Tweet,78060,User
195354,51134,Tweet,96903,User
195355,51160,Tweet,84377,User
195356,51178,Tweet,83155,User
195357,51179,Tweet,85123,User
195358,51227,Tweet,85214,User
195359,51244,Tweet,85644,User
195360,51254,Tweet,85293,User
195361,51259,Tweet,85508,User
195362,51316,Tweet,61084,User
195363,51333,Tweet,86827,User
195364,51341,Tweet,96971,User
195365,51360,Tweet,87013,User
195366,51373,Tweet,85542,User
195367,51418,Tweet,87595,User
195368,51427,Tweet,86176,User
195369,51507,Tweet,96185,User
195370,51522,Tweet,89007,User
195371,51544,Tweet,97034,User
195372,51564,Tweet,88206,User
195373,51568,Tweet,89431,User
195374,51582,Tweet,58484,User
195375,51595,Tweet,78224,User
195376,51601,Tweet,65124,User
195377,51608,Tweet,62177,User
195378,51612,Tweet,97056,User
195379,51635,Tweet,58596,User
195380,51660,Tweet,57775,User
195381,51664,Tweet,76714,User
195382,51690,Tweet,97091,User
195383,51706,Tweet,57775,User
195384,51711,Tweet,97089,User
195385,51722,Tweet,57714,User
195386,51725,Tweet,59831,User
195387,51728,Tweet,64465,User
195388,51736,Tweet,89442,User
195389,51740,Tweet,88878,User
195390,51746,Tweet,93482,User
195391,51747,Tweet,88878,User
195392,51759,Tweet,88878,User
195393,51761,Tweet,88878,User
195394,51780,Tweet,94443,User
195395,51782,Tweet,97135,User
195396,51786,Tweet,64534,User
195397,51793,Tweet,64465,User
195398,51804,Tweet,64465,User
195399,51934,Tweet,96535,User
195400,51961,Tweet,88844,User
195401,52070,Tweet,97304,User
195402,52094,Tweet,79100,User
195403,52099,Tweet,57372,User
195404,52108,Tweet,57391,User
195405,52390,Tweet,56743,User
195406,52391,Tweet,98151,User
195407,52426,Tweet,97449,User
195408,52484,Tweet,67474,User
195409,52506,Tweet,58317,User
195410,52612,Tweet,58727,User
195411,52671,Tweet,58621,User
195412,52681,Tweet,57517,User
195413,52896,Tweet,88246,User
195414,52904,Tweet,91786,User
195415,52978,Tweet,89743,User
195416,53119,Tweet,59020,User
195417,53214,Tweet,59020,User
195418,53349,Tweet,97602,User
195419,53362,Tweet,60832,User
195420,53368,Tweet,58501,User
195421,53398,Tweet,97928,User
195422,53410,Tweet,97936,User
195423,53445,Tweet,60832,User
195424,53449,Tweet,60470,User
195425,53459,Tweet,60470,User
195426,53530,Tweet,60626,User
195427,53532,Tweet,97056,User
195428,53610,Tweet,96977,User
195429,53619,Tweet,61184,User
195430,53648,Tweet,98054,User
195431,53675,Tweet,98036,User
195432,53710,Tweet,73784,User
195433,53711,Tweet,73784,User
195434,53737,Tweet,98042,User
195435,53902,Tweet,60915,User
195436,53935,Tweet,98043,User
195437,54087,Tweet,98305,User
195438,54259,Tweet,62202,User
195439,54286,Tweet,88246,User
195440,54288,Tweet,99175,User
195441,54362,Tweet,98438,User
195442,54403,Tweet,88246,User
195443,54531,Tweet,98151,User
195444,54535,Tweet,98553,User
195445,54588,Tweet,97481,User
195446,54641,Tweet,97481,User
195447,54672,Tweet,63007,User
195448,54740,Tweet,97528,User
195449,54747,Tweet,60723,User
195450,54789,Tweet,63243,User
195451,54874,Tweet,63429,User
195452,54877,Tweet,63257,User
195453,54921,Tweet,63257,User
195454,55009,Tweet,98736,User
195455,55091,Tweet,96153,User
195456,55164,Tweet,97602,User
195457,55193,Tweet,64110,User
195458,55238,Tweet,64201,User
195459,55298,Tweet,99513,User
195460,55306,Tweet,64329,User
195461,55362,Tweet,96724,User
195462,55364,Tweet,83848,User
195463,55365,Tweet,98914,User
195464,55374,Tweet,97225,User
195465,55375,Tweet,83206,User
195466,55377,Tweet,98921,User
195467,55384,Tweet,70099,User
195468,55440,Tweet,97606,User
195469,55455,Tweet,98969,User
195470,55491,Tweet,98996,User
195471,55512,Tweet,99015,User
195472,55549,Tweet,57692,User
195473,55555,Tweet,99055,User
195474,55586,Tweet,95692,User
195475,55596,Tweet,99090,User
195476,55613,Tweet,99101,User
195477,55619,Tweet,96129,User
195478,55627,Tweet,99101,User
195479,55658,Tweet,99133,User
195480,55712,Tweet,58484,User
195481,55713,Tweet,69101,User
195482,55787,Tweet,57692,User
195483,55869,Tweet,89442,User
195484,55934,Tweet,78815,User
195485,55937,Tweet,64670,User
195486,55966,Tweet,79148,User
195487,55994,Tweet,79445,User
195488,56002,Tweet,79841,User
195489,56022,Tweet,79841,User
195490,56031,Tweet,99422,User
195491,56048,Tweet,80077,User
195492,56134,Tweet,65894,User
195493,56154,Tweet,95162,User
195494,56222,Tweet,80812,User
195495,56266,Tweet,99546,User
195496,56268,Tweet,99548,User
195497,56314,Tweet,82913,User
195498,56418,Tweet,61057,User
195499,56447,Tweet,85174,User
195500,56468,Tweet,85177,User
195501,56474,Tweet,96943,User
195502,56479,Tweet,85534,User
195503,56492,Tweet,96943,User
